seed,regime,scorer,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,1,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,2,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,4,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,8,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,16,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,32,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_value_critic_from_pilot_rollouts,64,-0.7114856532309174,-0.7114797865126927,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,misaligned_tail_scorer,1,-0.7114856532309174,-0.09189221961278307,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,2,-0.7114856532309174,-0.08085802451273154,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,4,-0.7114856532309175,-0.0713518735730022,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,8,-0.7114856532309175,-0.0633684255136594,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,16,-0.7114856532309174,-0.056953395333373714,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,32,-0.7114856532309174,-0.05194642398076155,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,misaligned_tail_scorer,64,-0.7114856532309174,-0.048324662121188515,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,0.04356755749159456
1,low_diversity_collapsed,oracle_real_utility_selector,1,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,2,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,4,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,8,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,16,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,32,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,oracle_real_utility_selector,64,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,random_sample_selection,1,-0.7114856532309174,0.007032635920636135,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,2,-0.7114856532309174,0.534917441812126,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,4,-0.7114856532309175,0.9642773851687345,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,8,-0.7114856532309175,1.3030720069767372,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,16,-0.7114856532309174,1.558271863989221,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,32,-0.7114856532309174,1.7444220014044434,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
1,low_diversity_collapsed,random_sample_selection,64,-0.7114856532309174,1.8741351259791148,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,1.1102230246251566e-17,1.1102230246251566e-17,1.8671024900584787
