seed,episode_idx,within_regime,regime,negative_control,harmful_high_N,lambda_cost,runtime_per_step_ms,runtime_overhead_ms,scorer_family,policy,score_source,N,K,expected_real_utility,runtime_ms,latency_adjusted_utility
2,71,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.0713044533662335,2.26,1.0441844533662334
2,71,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0443431711837863,1.69,1.0240631711837862
2,72,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.0826703985537682,7.58,0.9917103985537682
2,72,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1149574417561001,147.42000000000002,-0.6540825582439
2,72,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1149588161013195,147.42000000000002,-0.6540811838986806
2,72,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.0826703985537682,2.26,1.0555503985537682
2,72,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0556088156563894,1.69,1.0353288156563893
2,73,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.0748043286223392,7.58,0.9838443286223392
2,73,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.105815764695043,147.42000000000002,-0.6632242353049571
2,73,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.105816922682687,147.42000000000002,-0.6632230773173131
2,73,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.0748043286223392,2.26,1.0476843286223392
2,73,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.046004586156337,1.69,1.0257245861563369
2,74,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.0890976856418495,7.58,0.9981376856418495
2,74,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1450916110546456,147.42000000000002,-0.6239483889453545
2,74,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1450916482402977,147.42000000000002,-0.6239483517597024
2,74,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.0890976856418495,2.26,1.0619776856418495
2,74,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.047624222373421,1.69,1.0273442223734208
2,75,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.3477045653075337,1.28,1.3468085653075337
2,75,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.3409039119866457,30.72,1.3193999119866457
2,75,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7693050703615558,30.72,1.7478010703615559
2,75,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.3477045653075337,0.16,1.3475925653075338
2,75,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.1355382634517872,0.04,1.1355102634517873
2,76,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.372292623854734,1.28,1.371396623854734
2,76,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.3096150082098803,30.72,1.2881110082098803
2,76,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7412983404234368,30.72,1.7197943404234368
2,76,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.372292623854734,0.16,1.372180623854734
2,76,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.1006213062236667,0.04,1.1005933062236668
2,77,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.3073235570603614,1.28,1.3064275570603614
2,77,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.262521619941719,30.72,1.241017619941719
2,77,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.6404513264898477,30.72,1.6189473264898477
2,77,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.3073235570603614,0.16,1.3072115570603615
2,77,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.0813213482031698,0.04,1.08129334820317
2,78,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.37204909372492,1.28,1.37115309372492
2,78,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.3162411358571124,30.72,1.2947371358571125
2,78,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7863467708303626,30.72,1.7648427708303627
2,78,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.37204909372492,0.16,1.37193709372492
2,78,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.128836607584583,0.04,1.1288086075845831
2,79,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.2896915251092256,1.28,1.2887955251092256
2,79,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.2406343109460087,30.72,1.2191303109460088
2,79,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7410751377662885,30.72,1.7195711377662886
2,79,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.2896915251092256,0.16,1.2895795251092257
2,79,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,0.9832500281626749,0.04,0.9832220281626749
2,80,0,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.188690899922129,1.28,1.187794899922129
2,80,0,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.3751157082796777,30.72,1.3536117082796777
2,80,0,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.6577687045391618,30.72,1.6362647045391618
2,80,0,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.188690899922129,0.16,1.1885788999221292
2,80,0,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.0172716366924561,0.04,1.0172436366924562
2,81,1,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.319453597979388,1.28,1.318557597979388
2,81,1,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.295396973378455,30.72,1.273892973378455
2,81,1,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7743501604100382,30.72,1.7528461604100383
2,81,1,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.319453597979388,0.16,1.319341597979388
2,81,1,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.2064799054974722,0.04,1.2064519054974723
2,82,2,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.3598176261370851,1.28,1.3589216261370851
2,82,2,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.7797907421418966,30.72,1.7582867421418966
2,82,2,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.8842557241003417,30.72,1.8627517241003417
2,82,2,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.3598176261370851,0.16,1.3597056261370852
2,82,2,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.2854120684508004,0.04,1.2853840684508004
2,83,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.1867891543558349,1.28,1.1858931543558349
2,83,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.0716425233442946,30.72,1.0501385233442946
2,83,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7628802589793153,30.72,1.7413762589793154
2,83,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.1867891543558349,0.16,1.186677154355835
2,83,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1242872711046923,0.04,1.1242592711046924
2,84,4,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2771001690219606,1.28,1.2762041690219605
2,84,4,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.0824089830615862,30.72,1.0609049830615862
2,84,4,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7387798944551383,30.72,1.7172758944551383
2,84,4,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2771001690219606,0.16,1.2769881690219607
2,84,4,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.2661225482204412,0.04,1.2660945482204413
2,85,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4313407482873934,1.28,1.4304447482873934
2,85,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8111276895875361,30.72,1.7896236895875361
2,85,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8111285852840215,30.72,1.7896245852840216
2,85,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4313407482873934,0.16,1.4312287482873935
2,85,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.124447776857948,0.04,1.124419776857948
2,86,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4596431990405638,1.28,1.4587471990405638
2,86,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7924229275659767,30.72,1.7709189275659767
2,86,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7924245769661682,30.72,1.7709205769661682
2,86,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4596431990405638,0.16,1.459531199040564
2,86,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1266918590083133,0.04,1.1266638590083133
2,87,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5580048185605728,1.28,1.5571088185605728
2,87,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7971987337971258,30.72,1.7756947337971258
2,87,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7972040429591711,30.72,1.7757000429591712
2,87,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5580048185605728,0.16,1.557892818560573
2,87,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2406818360498395,0.04,1.2406538360498396
2,88,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3612450517176162,1.28,1.3603490517176162
2,88,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.6687086450620072,30.72,1.6472046450620073
2,88,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.6688876427067685,30.72,1.6473836427067685
2,88,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3612450517176162,0.16,1.3611330517176163
2,88,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0868171352821885,0.04,1.0867891352821886
2,89,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.581620689705548,1.28,1.580724689705548
2,89,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8668652457141968,30.72,1.8453612457141968
2,89,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8668652516856066,30.72,1.8453612516856066
2,89,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.581620689705548,0.16,1.5815086897055481
2,89,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2680233153718266,0.04,1.2679953153718266
3,90,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4968274861587834,1.28,1.4959314861587834
3,90,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8223641298951532,30.72,1.8008601298951532
3,90,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8223675573845126,30.72,1.8008635573845126
3,90,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4968274861587834,0.16,1.4967154861587835
3,90,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.204335910608016,0.04,1.2043079106080161
3,91,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5411897125383018,1.28,1.5402937125383018
3,91,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7336136558306987,30.72,1.7121096558306987
3,91,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7336474183289234,30.72,1.7121434183289235
3,91,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5411897125383018,0.16,1.541077712538302
3,91,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2676855072482471,0.04,1.2676575072482472
3,92,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4596000076306148,1.28,1.4587040076306148
3,92,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7447661215254437,30.72,1.7232621215254438
3,92,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7447661215480608,30.72,1.7232621215480608
3,92,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4596000076306148,0.16,1.459488007630615
3,92,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1468862672627371,0.04,1.1468582672627372
3,93,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.2982627662805992,1.28,1.2973667662805992
3,93,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.6266027925549666,30.72,1.6050987925549667
3,93,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.6277965048472516,30.72,1.6062925048472516
3,93,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.2982627662805992,0.16,1.2981507662805993
3,93,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0018790211840174,0.04,1.0018510211840175
3,94,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4470875471479523,1.28,1.4461915471479523
3,94,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8109529546208516,30.72,1.7894489546208516
3,94,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8128274596642373,30.72,1.7913234596642373
3,94,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4470875471479523,0.16,1.4469755471479524
3,94,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1061840895576232,0.04,1.1061560895576232
3,95,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3247162152239202,1.28,1.3238202152239202
3,95,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.409127643282135,30.72,1.387623643282135
3,95,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.804006175212391,30.72,1.782502175212391
3,95,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3247162152239202,0.16,1.3246042152239204
3,95,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1470499838910033,0.04,1.1470219838910034
3,96,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3453640998945897,1.28,1.3444680998945897
3,96,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.5469337686521496,30.72,1.5254297686521496
3,96,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7013106235632898,30.72,1.6798066235632898
3,96,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3453640998945897,0.16,1.3452520998945898
3,96,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1289292929752486,0.04,1.1289012929752487
3,97,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3784312980291145,1.28,1.3775352980291145
3,97,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.5623063233576293,30.72,1.5408023233576293
3,97,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7201929539437522,30.72,1.6986889539437522
3,97,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3784312980291145,0.16,1.3783192980291146
3,97,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.2143757033200544,0.04,1.2143477033200545
3,98,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.375152158132442,1.28,1.374256158132442
3,98,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.6942448908009147,30.72,1.6727408908009147
3,98,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.723677777952846,30.72,1.702173777952846
3,98,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.375152158132442,0.16,1.375040158132442
3,98,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1901474433472687,0.04,1.1901194433472688
3,99,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.2981836323958564,1.28,1.2972876323958564
3,99,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.5760695576845678,30.72,1.5545655576845678
3,99,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.6762786256784543,30.72,1.6547746256784543
3,99,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.2981836323958564,0.16,1.2980716323958565
3,99,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1107327002916838,0.04,1.1107047002916839
3,100,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0495767175982158,1.28,1.0486807175982158
3,100,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.495839824508171,30.72,1.474335824508171
3,100,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.5992783233422716,30.72,1.5777743233422716
3,100,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0495767175982158,0.16,1.049464717598216
3,100,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.7670197649011676,0.04,0.7669917649011676
3,101,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0935769338315913,1.28,1.0926809338315913
3,101,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.4662012434722718,30.72,1.4446972434722718
3,101,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.6107705655063884,30.72,1.5892665655063885
3,101,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0935769338315913,0.16,1.0934649338315914
3,101,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.8031274854004439,0.04,0.8030994854004438
3,102,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0517134436919602,1.28,1.0508174436919602
3,102,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.5221227147857763,30.72,1.5006187147857764
3,102,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.5819114742730433,30.72,1.5604074742730434
3,102,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0517134436919602,0.16,1.0516014436919603
3,102,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.6786129512413973,0.04,0.6785849512413973
3,103,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0479471143135515,1.28,1.0470511143135515
3,103,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.3508912519743705,30.72,1.3293872519743706
3,103,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.4545171971659832,30.72,1.4330131971659832
3,103,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0479471143135515,0.16,1.0478351143135516
3,103,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.736271014025028,0.04,0.736243014025028
3,104,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,0.9613321757889345,1.28,0.9604361757889345
3,104,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.4785890035431208,30.72,1.4570850035431209
3,104,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.579915010746376,30.72,1.558411010746376
3,104,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,0.9613321757889345,0.16,0.9612201757889345
3,104,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.6236998231223513,0.04,0.6236718231223513
3,105,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.7438247117180017,1.28,0.7429287117180017
3,105,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.5645451988825299,30.72,0.5430411988825299
3,105,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.7293462500984058,30.72,1.7078422500984058
3,105,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.7438247117180017,0.16,0.7437127117180017
3,105,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.9940860089929915,0.04,0.9940580089929915
3,106,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.5428167897198521,1.28,0.5419207897198521
3,106,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.3425592540447422,30.72,0.32105525404474217
3,106,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.736547807772164,30.72,1.7150438077721641
3,106,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.5428167897198521,0.16,0.5427047897198521
3,106,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.805091768586644,0.04,0.805063768586644
3,107,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.23765079240297116,1.28,0.23675479240297115
3,107,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,-0.040029142032297106,30.72,-0.06153314203229711
3,107,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.572553058961839,30.72,1.551049058961839
3,107,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.23765079240297116,0.16,0.23753879240297116
