seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
2,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,8,-0.001136574110439426,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,8,-0.001125929251701974,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,1,8,-0.001345768887553258,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,2,8,-0.0013906006685804754,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,4,8,-0.0014846454009032756,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,8,8,-0.0015723584999652012,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,1,8,-0.001345768887553258,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,2,8,-0.0011861370426328411,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,4,8,-0.001069563019655694,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,8,8,-0.0009917590816757571,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,random_sample_selection,1,8,-0.001345768887553258,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,random_sample_selection,2,8,-0.0013799254200457464,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,random_sample_selection,4,8,-0.0013664887547601933,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,random_sample_selection,8,8,-0.001347226112509898,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,1,8,-0.001345768887553258,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,2,8,-0.0012713248181813886,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,4,8,-0.0012320101679421404,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,8,8,-0.0011951416574788453,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
3,consistency_1step,fetch_aligned,anti_oracle_negative_control,1,1,-0.040020769660295434,0.0023052795327032746,-0.09870413928729889,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,anti_oracle_negative_control,2,1,-0.05531581054715037,0.00028815994158790933,-0.17520690420158205,0.0,-0.23553707694148365
3,consistency_1step,fetch_aligned,anti_oracle_negative_control,4,1,-0.07676698023091352,4.502499087311083e-06,-0.3081167706106516,0.0,-0.2620433051103327
3,consistency_1step,fetch_aligned,anti_oracle_negative_control,8,1,-0.10422181984807614,1.0992429412380574e-09,-0.48871170637681005,0.0,-0.29803106289238757
3,consistency_1step,fetch_aligned,diffusion_internal_score,1,1,-0.040020769660295434,0.0023052795327032746,-0.09870413928729892,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,diffusion_internal_score,2,1,-0.038108709663593816,0.0014407997079395468,-0.07363587616360434,0.0,-0.21414088352359942
3,consistency_1step,fetch_aligned,diffusion_internal_score,4,1,-0.03791544790099866,0.00029266244067522045,-0.06341388728254689,0.0,-0.2114366851806461
3,consistency_1step,fetch_aligned,diffusion_internal_score,8,1,-0.03728748683430172,6.930726744505953e-06,-0.05489952022079086,0.0,-0.20991628286571432
3,consistency_1step,fetch_aligned,goal_progress_heuristic,1,1,-0.04002076966029543,0.0023052795327032746,-0.09870413928729892,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,goal_progress_heuristic,2,1,-0.04689679656997179,0.0025934394742911844,-0.1526728898309014,0.0,-0.23173163174814326
3,consistency_1step,fetch_aligned,goal_progress_heuristic,4,1,-0.058303505411279564,0.0016614221632177898,-0.22853745649642432,0.0,-0.24860430070553666
3,consistency_1step,fetch_aligned,goal_progress_heuristic,8,1,-0.07591647928903139,0.0003573517885241389,-0.3424521437919304,0.0,-0.2733313915305515
3,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.04002076966029543,0.0023052795327032746,-0.09870413928729889,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,-0.025181626807516396,0.0043223991238186404,-0.02220137437301571,0.0,-0.2047476303264516
3,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,-0.02030866656243455,0.007631735952992286,-0.018840690778518295,0.0,-0.2038320076037877
3,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,-0.017378694843117798,0.012105319454734103,-0.029596476698922587,0.0,-0.20564287358868105
3,consistency_1step,fetch_aligned,misaligned_speed_scorer,1,1,-0.040020769660295434,0.0023052795327032746,-0.09870413928729892,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,misaligned_speed_scorer,2,1,-0.04871421030186509,0.0025934394742911844,-0.1456303352436458,0.0,-0.23054231611791184
3,consistency_1step,fetch_aligned,misaligned_speed_scorer,4,1,-0.062431722451397116,0.0016614221632177898,-0.22248526114800152,0.0,-0.24758223258580658
3,consistency_1step,fetch_aligned,misaligned_speed_scorer,8,1,-0.08277660191426106,0.0003573517885241389,-0.3417446483884294,0.0,-0.27321191281991103
3,consistency_1step,fetch_aligned,oracle_real_utility_selector,1,1,-0.040020769660295434,0.0023052795327032746,-0.09870413928729889,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,oracle_real_utility_selector,2,1,-0.024725728773440498,0.0043223991238186404,-0.02220137437301571,0.0,-0.2047476303264516
3,consistency_1step,fetch_aligned,oracle_real_utility_selector,4,1,-0.019408375010094247,0.007631735952992286,-0.018840690778518295,0.0,-0.2038320076037877
3,consistency_1step,fetch_aligned,oracle_real_utility_selector,8,1,-0.015951201280062555,0.012105319454734103,-0.029596476698922587,0.0,-0.20564287358868105
3,consistency_1step,fetch_aligned,random_sample_selection,1,1,-0.04002076966029543,0.0023052795327032746,-0.09870413928729892,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,random_sample_selection,2,1,-0.03768851889379432,0.0020171195911153654,-0.08208748174544542,0.0,-0.2155681534857271
3,consistency_1step,fetch_aligned,random_sample_selection,4,1,-0.04153456850651318,0.0007879373402794396,-0.09708656553165014,0.0,-0.21712317891771735
3,consistency_1step,fetch_aligned,random_sample_selection,8,1,-0.050328773021153024,6.482785245951444e-05,-0.14809183080077662,0.0,-0.22565419021409694
3,consistency_1step,fetch_aligned,uncertainty_aware_critic,1,1,-0.040020769660295434,0.0023052795327032746,-0.09870413928729889,0.0,-0.22014235363396764
3,consistency_1step,fetch_aligned,uncertainty_aware_critic,2,1,-0.02657652865436234,0.0043223991238186404,-0.02220137437301571,0.0,-0.2047476303264516
3,consistency_1step,fetch_aligned,uncertainty_aware_critic,4,1,-0.023627225496889667,0.007631735952992286,-0.018840690778518295,0.0,-0.2038320076037877
3,consistency_1step,fetch_aligned,uncertainty_aware_critic,8,1,-0.021602980204082464,0.012105319454734103,-0.029596476698922587,0.0,-0.20564287358868105
3,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,-0.04175347144315483,0.0,-0.03500541282427591,0.0,-0.18700579517998725
3,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,-0.04752406605582692,0.0,-0.05455408268513006,0.0,-0.1901570528121841
3,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,-0.05246224531555462,0.0,-0.07384460792985886,0.0,-0.1932666973731302
3,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,-0.055456236715321426,0.0,-0.08429749207039451,0.0,-0.19495170874018453
3,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,1,1,-0.04175347144315483,0.0,-0.03500541282427591,0.0,-0.18700579517998725
3,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,2,1,-0.04137993407373269,0.0,-0.04407032328344974,0.0,-0.18846706433400037
3,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,4,1,-0.04218160250399347,0.0,-0.06226055277385802,0.0,-0.1913993405410812
3,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,8,1,-0.043730951534071694,0.0,-0.0846361221815566,0.0,-0.1950062961228498
3,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,-0.04175347144315483,0.0,-0.03500541282427591,0.0,-0.18700579517998728
3,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,-0.04275298338863423,0.0,-0.04333348666516745,0.0,-0.188348285816916
3,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,-0.04527770927935191,0.0,-0.05728944321827164,0.0,-0.19059799461631843
3,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,-0.04817582395303171,0.0,-0.07781425238201338,0.0,-0.1939066065058743
3,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.04175347144315483,0.0,-0.03500541282427592,0.0,-0.18700579517998728
3,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.036051285489155205,0.0,-0.014463643721430523,0.0,-0.1836944493377931
3,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.03187620918914684,0.0,-0.004383588547881012,0.0,-0.1820695382300445
3,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.02959194339551093,0.0,-0.001090650114855618,0.0,-0.18153871452473425
3,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,-0.04175347144315483,0.0,-0.03500541282427592,0.0,-0.18700579517998725
3,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,-0.04344605039762963,0.0,-0.029041571167277517,0.0,-0.18604442022851483
3,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,-0.044431473037455156,0.0,-0.02078222635353555,0.0,-0.1847130087531301
3,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,-0.04431810052560703,0.0,-0.012314322349076402,0.0,-0.183347977407637
3,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.04175347144315483,0.0,-0.03500541282427592,0.0,-0.18700579517998728
3,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.03598287683048274,0.0,-0.015456742963421763,0.0,-0.18385453754779046
3,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,-0.031823928020019425,0.0,-0.004492208777473804,0.0,-0.18208704787801291
3,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,8,1,-0.029583788548965196,0.0,-0.0010911312382219085,0.0,-0.18153879208211746
3,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,1,1,-0.04175347144315483,0.0,-0.03500541282427592,0.0,-0.18700579517998728
3,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,2,1,-0.04160100879628647,0.0,-0.024764852713160274,0.0,-0.18535501057736095
3,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,4,1,-0.0425730494580794,0.0,-0.027913407580577598,0.0,-0.18586255956289102
3,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,8,1,-0.043230172084714254,0.0,-0.0363913143550389,0.0,-0.1872292033610746
3,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,1,1,-0.04175347144315483,0.0,-0.03500541282427592,0.0,-0.18700579517998728
3,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,2,1,-0.03816733819503489,0.0,-0.01987273575590075,0.0,-0.18456639830814284
3,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,4,1,-0.03579397074587048,0.0,-0.009325554093803012,0.0,-0.18286618612248373
3,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,8,1,-0.034800187996998105,0.0,-0.0027811374456228406,0.0,-0.18181122212454182
3,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,2,1,-0.0013169679480306779,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,4,1,-0.001415928709127938,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,8,1,-0.0015017351939492424,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,diffusion_internal_score,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,diffusion_internal_score,2,1,-0.0012734880740766698,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,diffusion_internal_score,4,1,-0.0013061667233354116,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,diffusion_internal_score,8,1,-0.0013032950332004358,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,goal_progress_heuristic,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,goal_progress_heuristic,2,1,-0.0011876406908668553,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,goal_progress_heuristic,4,1,-0.0011889186363514721,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,goal_progress_heuristic,8,1,-0.0012017107763178832,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,-0.0011322662265362815,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,-0.001082140218690889,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,-0.0010523868490193854,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,2,1,-0.0012071323674184556,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,4,1,-0.001213243934690911,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,8,1,-0.001254626025498218,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,2,1,-0.0011150540846101913,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,4,1,-0.0010492365246573439,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,8,1,-0.0010071338193156816,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,random_sample_selection,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,random_sample_selection,2,1,-0.0012395117261148963,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,random_sample_selection,4,1,-0.0012756577336658931,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,random_sample_selection,8,1,-0.001302550066965937,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,1,1,-0.0012160110163204347,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,2,1,-0.0011617358820525284,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,4,1,-0.0011122133264883476,0.0,-8.261568479341838e-15,0.0,-0.19926080939796587
3,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,8,1,-0.0010852149896445832,0.0,-8.261568479341838e-15,0.0,-0.1992608093979659
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,1,-0.03664425358406824,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,1,-0.04154225483325198,0.0,-0.06491008887933859,0.0,-0.21160647967876112
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,8,-0.02881683765043037,0.0,-0.0008559894687080678,0.0,-0.20078930521946523
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,1,-0.04599035465925344,0.0,-0.0824954763242687,0.0,-0.21457622253169942
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,8,-0.031138342850925788,0.0,-0.0008158649623626529,0.0,-0.2007825291693884
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,1,-0.04909692149640279,0.0,-0.09275506828041828,0.0,-0.21630881727726603
3,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,8,-0.03326136386794013,0.0,-0.00038263588689244255,0.0,-0.20070936734940625
3,ddim_eps,fetch_aligned,diffusion_internal_score,1,1,-0.03664425358406824,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,diffusion_internal_score,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,diffusion_internal_score,2,1,-0.035887326807301834,0.0,-0.04476202542928589,0.0,-0.20820396337829758
3,ddim_eps,fetch_aligned,diffusion_internal_score,2,8,-0.02665823777726642,0.0,-0.0005447205709981812,0.0,-0.20073673949765725
3,ddim_eps,fetch_aligned,diffusion_internal_score,4,1,-0.03326514304811357,0.0,-0.03245251468368735,0.0,-0.20612518736756782
3,ddim_eps,fetch_aligned,diffusion_internal_score,4,8,-0.02706720768633722,0.0,-0.00021278147304974756,0.0,-0.20068068308338546
3,ddim_eps,fetch_aligned,diffusion_internal_score,8,1,-0.030669271877593742,0.0,-0.020369310605209877,0.0,-0.2040846290309928
3,ddim_eps,fetch_aligned,diffusion_internal_score,8,8,-0.027615439866713443,0.0,-1.7506678818326885e-05,0.0,-0.2006477059353787
3,ddim_eps,fetch_aligned,goal_progress_heuristic,1,1,-0.03664425358406824,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,goal_progress_heuristic,1,8,-0.026339970687586246,0.0,-0.0006225377954256529,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,goal_progress_heuristic,2,1,-0.03961291436767995,0.0,-0.06029117873419787,0.0,-0.21082645845745726
3,ddim_eps,fetch_aligned,goal_progress_heuristic,2,8,-0.025955913783889503,0.0,-0.0010116239175630112,0.0,-0.20081558808036923
3,ddim_eps,fetch_aligned,goal_progress_heuristic,4,1,-0.04145765427248887,0.0,-0.07073914295897668,0.0,-0.21259086468287924
3,ddim_eps,fetch_aligned,goal_progress_heuristic,4,8,-0.02612946157578701,0.0,-0.001343563015511445,0.0,-0.200871644494641
3,ddim_eps,fetch_aligned,goal_progress_heuristic,8,1,-0.041647947878896384,0.0,-0.06939946184337491,0.0,-0.21236462523090616
3,ddim_eps,fetch_aligned,goal_progress_heuristic,8,8,-0.026436422428873726,0.0,-0.001212683708092812,0.0,-0.2008495421730959
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.03664425358406823,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,-0.03193743360117935,0.0,-0.02292282404673517,0.0,-0.2045158551450946
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,8,-0.02386537425429972,0.0,-0.0005447205709981812,0.0,-0.20073673949765725
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,-0.028909194658937234,0.0,-0.00842768434745563,0.0,-0.20206797973381452
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,8,-0.02211153132806645,0.0,-0.00021278147304974756,0.0,-0.20068068308338546
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,-0.027320395382255915,0.0,-0.002855358829694978,0.0,-0.20112694991957594
3,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,8,-0.020904180761153673,0.0,-1.7506678818326885e-05,0.0,-0.2006477059353787
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,1,-0.03664425358406824,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,1,-0.038864864039894066,0.0,-0.04795994106912694,0.0,-0.20874401330016923
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,8,-0.027619154753400404,0.0,-0.0005447205709981812,0.0,-0.20073673949765725
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,1,-0.042892104358803036,0.0,-0.06462719928914801,0.0,-0.2115587065295331
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,8,-0.029369994277023904,0.0,-0.00021278147304974756,0.0,-0.20068068308338546
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,1,-0.04698142495402547,0.0,-0.08532281406724518,0.0,-0.2150536908889558
3,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,8,-0.03139111476360212,0.0,-1.7506678818326885e-05,0.0,-0.2006477059353787
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,1,-0.03664425358406823,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,1,-0.03174625233488449,0.0,-0.022632158261350035,0.0,-0.20446676878623873
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,8,-0.023863103724742134,0.0,-0.00038908612214323793,0.0,-0.20071045663675324
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,1,-0.028444688516860397,0.0,-0.007442145668884165,0.0,-0.20190154629831888
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,8,-0.022109580091727896,0.0,-7.903311856503064e-05,0.0,-0.20065809624979605
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,1,-0.026831799421148023,0.0,-0.001305146112449508,0.0,-0.20086515681709297
3,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,8,-0.020903952663635136,0.0,-1.8716339170705865e-06,0.0,-0.20064506555779263
3,ddim_eps,fetch_aligned,random_sample_selection,1,1,-0.03664425358406823,0.0,-0.04377112357034432,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,random_sample_selection,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,random_sample_selection,2,1,-0.03605229597296449,0.0,-0.03714896885925747,0.0,-0.2069183038835234
3,ddim_eps,fetch_aligned,random_sample_selection,2,8,-0.026204714484458713,0.0,-7.781722443335141e-05,0.0,-0.20065789091494524
3,ddim_eps,fetch_aligned,random_sample_selection,4,1,-0.0349732261679703,0.0,-0.028230820246264107,0.0,-0.20541224618716514
3,ddim_eps,fetch_aligned,random_sample_selection,4,8,-0.025821025818702787,0.0,-1.2158941375590014e-06,0.0,-0.20064495481934408
3,ddim_eps,fetch_aligned,random_sample_selection,8,1,-0.03365780749491941,0.0,-0.02097886656436342,0.0,-0.20418756815922248
3,ddim_eps,fetch_aligned,random_sample_selection,8,8,-0.025262433101434906,0.0,-2.9685503299890917e-10,0.0,-0.20064474953462383
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,1,1,-0.03664425358406823,0.0,-0.043771123570344316,0.0,-0.20803662423249994
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,1,8,-0.026339970687586246,0.0,-0.000622537795425653,0.0,-0.20074988092810922
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,2,1,-0.03286374554799962,0.0,-0.02697956078694716,0.0,-0.2052009389954348
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,2,8,-0.025220738740764897,0.0,-0.0007003550198531246,0.0,-0.20076302235856125
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,4,1,-0.03012133838744045,0.0,-0.014193767148752106,0.0,-0.2030417304255309
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,4,8,-0.024878717061320582,0.0,-0.0004486649345955209,0.0,-0.20072051804444305
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,8,1,-0.028876150858477802,0.0,-0.010659497918116344,0.0,-0.20244487858926008
3,ddim_eps,fetch_aligned,uncertainty_aware_critic,8,8,-0.024767074878327678,0.0,-9.650239438416929e-05,0.0,-0.20066104638422855
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,-0.04699148142520557,0.0,-0.057880974424148246,0.0,-0.1937711584222522
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,8,-0.050118130702809315,0.0028013370179471096,-0.10130500881784153,0.0,-0.20208481377615276
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,-0.058761243384770345,0.0,-0.104145324017881,0.0,-0.20358723207550464
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,8,-0.06541531018966155,0.0003501671272433887,-0.17600163956369877,0.0,-0.2169170499997031
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,-0.07260071255464881,0.0,-0.17467707702206536,0.0,-0.21841552019886537
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,8,-0.07954282734751873,5.4713613631779485e-06,-0.26503108213332816,0.0,-0.2343328210346661
3,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,-0.08716768455174954,0.0,-0.2641184084363248,0.0,-0.2370575740929595
